"REF_DATE","GEO","DGUID","Sales taxes","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011","Quebec","2016A000224","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009632","6.1.115","0.4","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009632","6.1.115","0.5","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009632","6.1.115","0.7","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009632","6.1.115","1.5","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009632","6.1.115","2.8","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009632","6.1.115","9.8","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009632","6.1.115","20.4","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009632","6.1.115","20.4","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009632","6.1.115","39.8","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009632","6.1.115","34.8","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009632","6.1.115","29.9","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Cannabis products for medical use","Dollars","81","millions","6","v1077009632","6.1.115","33.6","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","635.2","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","655.5","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","697.9","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","717.4","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","725.4","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","692.5","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","718.8","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","741.3","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","783.8","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","845.9","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","913.1","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","957.6","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","977.0","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","949.2","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","1184.6","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Therapeutic appliances and equipment","Dollars","81","millions","6","v99923343","6.1.37","1351.5","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","2536.6","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","2714.3","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","2943.4","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","3237.8","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","3409.9","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","3570.7","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","3707.3","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","3855.4","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","3984.7","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","4259.6","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","4412.1","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","4514.9","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","4644.7","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","4174.2","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","4956.1","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Out-patient services","Dollars","81","millions","6","v99923344","6.1.38","5317.5","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","429.7","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","456.2","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","479.7","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","506.4","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","536.9","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","566.9","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","598.9","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","617.5","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","642.0","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","657.7","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","662.3","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","672.7","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","698.6","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","638.3","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","664.5","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Hospital services","Dollars","81","millions","6","v99923345","6.1.39","682.8","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","24349.0","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","26129.9","","","","1"
"2009","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","24582.8","","","","1"
"2010","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","26959.1","","","","1"
"2011","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","28871.9","","","","1"
"2012","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","29836.7","","","","1"
"2013","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","30842.3","","","","1"
"2014","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","31529.3","","","","1"
"2015","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","31291.1","","","","1"
"2016","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","32229.7","","","","1"
"2017","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","34578.5","","","","1"
"2018","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","36605.8","","","","1"
"2019","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","37376.3","","","","1"
"2020","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","29849.0","","","","1"
"2021","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","35449.7","","","","1"
"2022","Quebec","2016A000224","Excluding sales taxes","Transport","Dollars","81","millions","6","v99923346","6.1.40","41402.1","","","","1"
"2007","Quebec","2016A000224","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99923347","6.1.41","5194.6","","","","1"
"2008","Quebec","2016A000224","Excluding sales taxes","New passenger cars","Dollars","81","millions","6","v99923347","6.1.41","5503.3","","","","1"
